ID,geneName,bioType,chromosome,start,stop,strand,baseMean,log2FoldChange,lfcSE,pvalue,padj,fullDescription
ENSG00000074755,ZZEF1,protein_coding,17,4004445,4143030,-,892.329265148678,1.25593155220025,0.143797775853678,1.15200783854324e-18,9.23670382242392e-18,gene_id "ENSG00000074755"; gene_version "15"; gene_name "ZZEF1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000133731,IMPA1,protein_coding,8,81656914,81686331,-,832.104681224272,-1.25573500900218,0.191362342627896,2.20026292050875e-11,1.10092058408662e-10,gene_id "ENSG00000133731"; gene_version "10"; gene_name "IMPA1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000065413,ANKRD44,protein_coding,2,196967017,197311173,-,248.22302796094,-1.2554362647143,0.189842267605167,1.38496516166331e-11,7.02614304581148e-11,gene_id "ENSG00000065413"; gene_version "20"; gene_name "ANKRD44"; gene_source "havana"; gene_biotype "protein_coding";
ENSG00000197620,CXorf40A,protein_coding,X,149540355,149550510,+,359.243611473363,-1.25487947704465,0.155544866894958,3.03651047475839e-16,2.13067807484748e-15,gene_id "ENSG00000197620"; gene_version "11"; gene_name "CXorf40A"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000135763,URB2,protein_coding,1,229626247,229660200,+,754.393606157301,1.25423890574694,0.106471992213407,2.38229924117496e-32,3.50068098531267e-31,gene_id "ENSG00000135763"; gene_version "10"; gene_name "URB2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000170100,ZNF778,protein_coding,16,89217703,89237071,+,471.1470643973,1.25418293634237,0.178574124839001,1.04226280647268e-12,5.75940050818092e-12,gene_id "ENSG00000170100"; gene_version "13"; gene_name "ZNF778"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000090060,PAPOLA,protein_coding,14,96501433,96567111,+,4051.05431265112,1.25399516819362,0.116458595346512,2.26569278242838e-27,2.69485635510802e-26,gene_id "ENSG00000090060"; gene_version "18"; gene_name "PAPOLA"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000141376,BCAS3,protein_coding,17,60677453,61392838,+,41.4321925574759,-1.2539810188181,0.357003714699278,0.000169741941988309,0.00043758365631921,gene_id "ENSG00000141376"; gene_version "22"; gene_name "BCAS3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000076685,NT5C2,protein_coding,10,103088017,103193306,-,1865.18606521735,-1.25375964126834,0.108249994604393,2.05060464411199e-31,2.88630209759074e-30,gene_id "ENSG00000076685"; gene_version "18"; gene_name "NT5C2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000184007,PTP4A2,protein_coding,1,31906421,31944856,-,6416.27193923631,-1.25293168491672,0.0935576892227525,2.65572330528902e-41,5.29292349844871e-40,gene_id "ENSG00000184007"; gene_version "21"; gene_name "PTP4A2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000087269,NOP14,protein_coding,4,2937933,2963406,-,1029.55055405468,1.25263783734154,0.115381388580597,9.50594494413226e-28,1.1485099146204e-26,gene_id "ENSG00000087269"; gene_version "16"; gene_name "NOP14"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000214827,MTCP1,protein_coding,X,155064034,155147937,-,73.3434586641434,-1.25252555142375,0.288044846058921,5.77927691828499e-06,1.77525075341232e-05,gene_id "ENSG00000214827"; gene_version "11"; gene_name "MTCP1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000234444,ZNF736,protein_coding,7,64307459,64356634,+,544.783140854196,-1.25159221226732,0.147896595212736,1.04335828391374e-17,7.90080728594579e-17,gene_id "ENSG00000234444"; gene_version "10"; gene_name "ZNF736"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000277182,AC006449.5,lncRNA,17,38749360,38751457,+,10.3658583893831,1.25126334497395,0.665549636959779,0.0219765102743174,0.0405521585758957,gene_id "ENSG00000277182"; gene_version "1"; gene_name "AC006449.5"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000055211,GINM1,protein_coding,6,149566294,149591748,+,498.97491740364,-1.2512036646803,0.129326981239016,1.70646432522141e-22,1.63987902760438e-21,gene_id "ENSG00000055211"; gene_version "14"; gene_name "GINM1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000198225,FKBP1C,protein_coding,6,63211446,63213024,+,308.157154004195,-1.25079918758575,0.204773937011456,4.33264076418809e-10,1.96064188140143e-09,gene_id "ENSG00000198225"; gene_version "5"; gene_name "FKBP1C"; gene_source "havana"; gene_biotype "protein_coding";
ENSG00000120800,UTP20,protein_coding,12,101280105,101386618,+,1179.35710847542,1.25072217296412,0.119127651317678,4.66137601983535e-26,5.27451598580319e-25,gene_id "ENSG00000120800"; gene_version "5"; gene_name "UTP20"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000205221,VIT,protein_coding,2,36696690,36814792,+,11.1123057610439,1.25050016931425,0.606828202878484,0.0149751801696474,0.0285848167471651,gene_id "ENSG00000205221"; gene_version "12"; gene_name "VIT"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000076650,GPATCH1,protein_coding,19,33080899,33130542,+,319.624479649283,-1.25019978267768,0.156157065921403,4.35648336695353e-16,3.02289982486943e-15,gene_id "ENSG00000076650"; gene_version "7"; gene_name "GPATCH1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000088986,DYNLL1,protein_coding,12,120469850,120498493,+,4982.83176412117,-1.24914316632141,0.0848157157963225,1.57829622250653e-49,4.09545421325901e-48,gene_id "ENSG00000088986"; gene_version "11"; gene_name "DYNLL1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000113558,SKP1,protein_coding,5,134148935,134177038,-,2264.29177746337,-1.2491163165925,0.152278782001744,1.04577708224298e-16,7.53652235173405e-16,gene_id "ENSG00000113558"; gene_version "18"; gene_name "SKP1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000230568,SF3A3P1,processed_pseudogene,20,3489529,3491005,-,22.5877823032847,1.24883579856667,0.503113417078772,0.0053610066461906,0.0110909799919489,gene_id "ENSG00000230568"; gene_version "1"; gene_name "SF3A3P1"; gene_source "havana"; gene_biotype "processed_pseudogene";
ENSG00000133678,TMEM254,protein_coding,10,80078646,80092557,+,356.65443667767,-1.24860190236333,0.147664038617426,1.08647291936848e-17,8.21679790454792e-17,gene_id "ENSG00000133678"; gene_version "14"; gene_name "TMEM254"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000196923,PDLIM7,protein_coding,5,177483394,177497606,-,1390.36523199738,1.24856488843505,0.139341373139587,1.55964565472658e-19,1.3038461752961e-18,gene_id "ENSG00000196923"; gene_version "14"; gene_name "PDLIM7"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000141026,MED9,protein_coding,17,17476994,17493221,+,308.47626631875,1.24787497355198,0.162521726967553,7.9967541889047e-15,5.12730519324825e-14,gene_id "ENSG00000141026"; gene_version "6"; gene_name "MED9"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000081026,MAGI3,protein_coding,1,113390515,113685923,+,344.295922978225,1.2475609379114,0.174544344838684,4.20502322622235e-13,2.40140948365797e-12,gene_id "ENSG00000081026"; gene_version "19"; gene_name "MAGI3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000186104,CYP2R1,protein_coding,11,14877440,14892252,-,343.906946244138,-1.24709564687381,0.16711013013397,3.54271030533769e-14,2.17112300547013e-13,gene_id "ENSG00000186104"; gene_version "10"; gene_name "CYP2R1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000136490,LIMD2,protein_coding,17,63695888,63701172,-,373.072982089206,1.24696897491937,0.234903835189295,4.94278578949702e-08,1.85869748802126e-07,gene_id "ENSG00000136490"; gene_version "9"; gene_name "LIMD2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000107077,KDM4C,protein_coding,9,6720863,7175648,+,207.071971588921,1.24679128993673,0.178042462717885,1.15410579103974e-12,6.34801714292009e-12,gene_id "ENSG00000107077"; gene_version "18"; gene_name "KDM4C"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000228889,UBAC2-AS1,lncRNA,13,99181223,99200757,-,32.2000520644269,1.24649550449657,0.424924523378836,0.0014660942951289,0.00331811853704402,gene_id "ENSG00000228889"; gene_version "7"; gene_name "UBAC2-AS1"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000280152,AC009078.3,TEC,16,75245994,75250077,-,32.9431080810218,1.24612448842049,0.398137335236931,0.000759381440790522,0.00179290566446388,gene_id "ENSG00000280152"; gene_version "1"; gene_name "AC009078.3"; gene_source "havana"; gene_biotype "TEC";
ENSG00000134597,RBMX2,protein_coding,X,130401987,130413656,+,860.778817243662,-1.24597562020368,0.12828797593829,1.17694978940712e-22,1.14260000635975e-21,gene_id "ENSG00000134597"; gene_version "16"; gene_name "RBMX2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000147123,NDUFB11,protein_coding,X,47142216,47145504,-,956.558989079491,-1.24541248315468,0.120548378566037,2.23009571002515e-25,2.45093512301513e-24,gene_id "ENSG00000147123"; gene_version "10"; gene_name "NDUFB11"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000188566,NDOR1,protein_coding,9,137205685,137217009,+,518.271224151287,1.24526968546205,0.158316345539246,1.73082739157348e-15,1.1517966679559e-14,gene_id "ENSG00000188566"; gene_version "13"; gene_name "NDOR1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000172301,COPRS,protein_coding,17,31851871,31859291,-,827.46143514626,-1.24500574208508,0.128024069871009,1.0153175636007e-22,9.87706589660287e-22,gene_id "ENSG00000172301"; gene_version "11"; gene_name "COPRS"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000093144,ECHDC1,protein_coding,6,127288712,127343609,-,1777.6345718271,-1.24487802671553,0.175089561532952,4.61383819719725e-13,2.62539348663453e-12,gene_id "ENSG00000093144"; gene_version "19"; gene_name "ECHDC1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000198786,MT-ND5,protein_coding,MT,12337,14148,+,67478.2648769539,-1.2447218490791,0.115819125067061,2.50988656135871e-27,2.97298261182178e-26,gene_id "ENSG00000198786"; gene_version "2"; gene_name "MT-ND5"; gene_source "insdc"; gene_biotype "protein_coding";
ENSG00000185219,ZNF445,protein_coding,3,44431705,44477670,-,601.616382057543,1.24464713303738,0.132959359223731,4.04068835067876e-21,3.67035640034654e-20,gene_id "ENSG00000185219"; gene_version "17"; gene_name "ZNF445"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000100271,TTLL1,protein_coding,22,43039516,43089419,-,33.492318945171,-1.24455267293941,0.430201943199493,0.00157641505592725,0.00354521485695302,gene_id "ENSG00000100271"; gene_version "17"; gene_name "TTLL1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000082701,GSK3B,protein_coding,3,119821323,120094417,-,1049.34157333939,1.24446725840099,0.116607945290791,6.69253270824885e-27,7.78836105208725e-26,gene_id "ENSG00000082701"; gene_version "15"; gene_name "GSK3B"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000260852,FBXL19-AS1,lncRNA,16,30919319,30923269,-,74.0263331805864,1.24442630645866,0.275253957709173,2.81780459833309e-06,8.94643529567146e-06,gene_id "ENSG00000260852"; gene_version "1"; gene_name "FBXL19-AS1"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000113734,BNIP1,protein_coding,5,173144442,173164387,+,190.134633774986,1.24419124821709,0.185299876734118,9.25198657943137e-12,4.75985608903197e-11,gene_id "ENSG00000113734"; gene_version "17"; gene_name "BNIP1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000181938,GINS3,protein_coding,16,58295080,58406144,+,455.097182659663,1.24417738273416,0.156325579102541,8.56457156740092e-16,5.83025097198759e-15,gene_id "ENSG00000181938"; gene_version "13"; gene_name "GINS3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000226137,BAIAP2-DT,lncRNA,17,81029130,81034881,-,399.225415050752,-1.24404443752755,0.152604855361268,1.25350746030601e-16,9.00619098336191e-16,gene_id "ENSG00000226137"; gene_version "5"; gene_name "BAIAP2-DT"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000132603,NIP7,protein_coding,16,69337996,69343106,+,1755.05720214459,1.2430729203078,0.120913461307806,4.15816061090602e-25,4.51759483320467e-24,gene_id "ENSG00000132603"; gene_version "15"; gene_name "NIP7"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000145390,USP53,protein_coding,4,119212587,119295517,+,314.84589730733,1.24290630652825,0.163127623047511,1.12891143319004e-14,7.15701482517191e-14,gene_id "ENSG00000145390"; gene_version "11"; gene_name "USP53"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000099875,MKNK2,protein_coding,19,2037465,2051244,-,1071.06524351171,-1.24282161975036,0.133382402232026,5.00768747698239e-21,4.52102489119114e-20,gene_id "ENSG00000099875"; gene_version "14"; gene_name "MKNK2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000214078,CPNE1,protein_coding,20,35626031,35664956,-,2320.74343869043,1.2428092885903,0.116598636371886,7.8006408497074e-27,9.06012727877133e-26,gene_id "ENSG00000214078"; gene_version "12"; gene_name "CPNE1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000242086,MUC20-OT1,lncRNA,3,195658062,195739964,+,413.226825595563,1.242718530149,0.174201473918542,4.60723600146214e-13,2.62226580865557e-12,gene_id "ENSG00000242086"; gene_version "8"; gene_name "MUC20-OT1"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000149084,HSD17B12,protein_coding,11,43680680,43856617,+,1377.75951262749,-1.24268561773495,0.137139461001145,4.9751582746365e-20,4.23227506454641e-19,gene_id "ENSG00000149084"; gene_version "13"; gene_name "HSD17B12"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000168395,ING5,protein_coding,2,241687085,241729478,+,1103.16700392259,1.24242890186276,0.145557750283314,6.61821810433596e-18,5.09624281754987e-17,gene_id "ENSG00000168395"; gene_version "15"; gene_name "ING5"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000205913,SRRM2-AS1,lncRNA,16,2737076,2752600,-,38.8515562242004,-1.24216642808368,0.389542938100613,0.000584608598547829,0.00140378274088882,gene_id "ENSG00000205913"; gene_version "7"; gene_name "SRRM2-AS1"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000120256,LRP11,protein_coding,6,149818757,149864359,-,94.1058987129218,-1.24209773965086,0.357744393019533,0.000205865344414147,0.000525452902870245,gene_id "ENSG00000120256"; gene_version "11"; gene_name "LRP11"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000136280,CCM2,protein_coding,7,44999475,45076469,+,960.228693441234,-1.24194244834529,0.131830326059136,1.94035395944033e-21,1.78162504282022e-20,gene_id "ENSG00000136280"; gene_version "16"; gene_name "CCM2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000180592,SKIDA1,protein_coding,10,21513475,21526368,-,57.5031133717885,-1.24185288401878,0.334453650832175,8.78265451952683e-05,0.000234808045586312,gene_id "ENSG00000180592"; gene_version "17"; gene_name "SKIDA1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000099250,NRP1,protein_coding,10,33177492,33336262,-,2423.16860675304,-1.24166421888501,0.147156983214919,1.30278986184154e-17,9.80586072779936e-17,gene_id "ENSG00000099250"; gene_version "18"; gene_name "NRP1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000269893,SNHG8,lncRNA,4,118278709,118285316,+,689.05523871837,1.24163555312219,0.183586614769517,6.24443871422844e-12,3.2527861406843e-11,gene_id "ENSG00000269893"; gene_version "8"; gene_name "SNHG8"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000273679,AC100757.1,processed_pseudogene,15,22371736,22373570,+,21.3065470805861,1.24136407725001,0.488248194228519,0.00472081392379293,0.00984294890818435,gene_id "ENSG00000273679"; gene_version "1"; gene_name "AC100757.1"; gene_source "havana"; gene_biotype "processed_pseudogene";
ENSG00000126814,TRMT5,protein_coding,14,60971441,60981170,-,693.090780169964,1.24136130943439,0.117678357607239,2.38910461870063e-26,2.73071779478183e-25,gene_id "ENSG00000126814"; gene_version "7"; gene_name "TRMT5"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000125247,TMTC4,protein_coding,13,100603927,100675093,-,211.091339152717,1.24106661929157,0.163697528464421,1.63741987205769e-14,1.02520293309378e-13,gene_id "ENSG00000125247"; gene_version "15"; gene_name "TMTC4"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000100426,ZBED4,protein_coding,22,49853844,49890080,+,816.408224721892,1.240504568024,0.114000640906921,7.09409726220482e-28,8.63266827951317e-27,gene_id "ENSG00000100426"; gene_version "7"; gene_name "ZBED4"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000227959,AL451042.2,lncRNA,1,16155211,16157329,+,12.7619178556687,1.24036619823281,0.58918171977368,0.0138100009426185,0.0265918480438485,gene_id "ENSG00000227959"; gene_version "1"; gene_name "AL451042.2"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000143013,LMO4,protein_coding,1,87328880,87348923,+,428.953624663433,-1.24031317258751,0.147075157576931,1.46220017754703e-17,1.09917596231008e-16,gene_id "ENSG00000143013"; gene_version "13"; gene_name "LMO4"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000259363,AC090825.1,lncRNA,15,99805793,99916818,+,174.518858062812,-1.23994405182173,0.192284447400107,5.37136064547186e-11,2.60463219032214e-10,gene_id "ENSG00000259363"; gene_version "6"; gene_name "AC090825.1"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000061656,SPAG4,protein_coding,20,35615829,35621094,+,149.292264565749,-1.23934724808895,0.208400533247417,1.12598608873389e-09,4.92076876110223e-09,gene_id "ENSG00000061656"; gene_version "10"; gene_name "SPAG4"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000137055,PLAA,protein_coding,9,26903372,26947242,-,556.051497564998,1.2393122076878,0.122270920945817,1.9079762547409e-24,2.01565580550958e-23,gene_id "ENSG00000137055"; gene_version "15"; gene_name "PLAA"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000102172,SMS,protein_coding,X,21940709,21994837,+,1680.90463148921,-1.23928599971188,0.135599194344531,2.39014027437655e-20,2.07264924633962e-19,gene_id "ENSG00000102172"; gene_version "16"; gene_name "SMS"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000156171,DRAM2,protein_coding,1,111117333,111140216,-,438.387985916584,1.23928549670806,0.176256235786294,9.07345390536637e-13,5.04087857281739e-12,gene_id "ENSG00000156171"; gene_version "14"; gene_name "DRAM2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000233276,GPX1,polymorphic_pseudogene,3,49357176,49358358,-,2350.84917225901,1.23912787966295,0.155970535493156,8.62385339680193e-16,5.86723841112884e-15,gene_id "ENSG00000233276"; gene_version "5"; gene_name "GPX1"; gene_source "ensembl_havana"; gene_biotype "polymorphic_pseudogene";
ENSG00000137142,IGFBPL1,protein_coding,9,38406528,38424454,-,126.428871784473,1.23897801378322,0.234154941560413,5.63911935130293e-08,2.11017661178371e-07,gene_id "ENSG00000137142"; gene_version "5"; gene_name "IGFBPL1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000122557,HERPUD2,protein_coding,7,35632659,35695571,-,583.739597189788,-1.23881656382973,0.128987988975945,3.56417608087168e-22,3.39075668311407e-21,gene_id "ENSG00000122557"; gene_version "10"; gene_name "HERPUD2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000253250,C8orf88,protein_coding,8,90958471,90985238,-,154.103067142217,-1.23844782892886,0.290955630859576,8.17363634529005e-06,2.47326018373621e-05,gene_id "ENSG00000253250"; gene_version "3"; gene_name "C8orf88"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000170703,TTLL6,protein_coding,17,48762235,48817214,-,15.2929740210601,-1.23836105881476,0.627291515025737,0.0176635563061472,0.0332244083522003,gene_id "ENSG00000170703"; gene_version "15"; gene_name "TTLL6"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000170006,TMEM154,protein_coding,4,152618628,152680012,-,211.103562448888,1.23806920624897,0.294846358395152,1.18831840461538e-05,3.53573549143933e-05,gene_id "ENSG00000170006"; gene_version "12"; gene_name "TMEM154"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000137124,ALDH1B1,protein_coding,9,38392702,38398661,+,1262.36811548631,1.23746495394296,0.105488279360162,4.65882063193381e-32,6.7415039004011e-31,gene_id "ENSG00000137124"; gene_version "8"; gene_name "ALDH1B1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000100038,TOP3B,protein_coding,22,21957025,21982816,-,330.959017241616,1.23703065437389,0.191700477390987,5.69085616982868e-11,2.7511218055407e-10,gene_id "ENSG00000100038"; gene_version "19"; gene_name "TOP3B"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000048392,RRM2B,protein_coding,8,102204502,102239118,-,647.752702473372,-1.23686488758621,0.17149682969185,2.12993860993262e-13,1.24208886185817e-12,gene_id "ENSG00000048392"; gene_version "11"; gene_name "RRM2B"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000215158,AC138409.2,transcribed_unprocessed_pseudogene,5,34164698,34244796,-,109.776203806832,-1.2368126262392,0.2399327611128,1.12205785700691e-07,4.07344959354551e-07,gene_id "ENSG00000215158"; gene_version "9"; gene_name "AC138409.2"; gene_source "havana"; gene_biotype "transcribed_unprocessed_pseudogene";
ENSG00000128309,MPST,protein_coding,22,37019635,37029822,+,684.004337718228,1.23612302257884,0.160793407227924,7.21000452237413e-15,4.63413759504464e-14,gene_id "ENSG00000128309"; gene_version "16"; gene_name "MPST"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000137309,HMGA1,protein_coding,6,34236873,34246231,+,16612.9677571779,1.23573699806461,0.122934935269568,4.7366848082067e-24,4.91856189125387e-23,gene_id "ENSG00000137309"; gene_version "19"; gene_name "HMGA1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000065427,KARS,protein_coding,16,75627474,75648643,-,3027.16808517226,1.23548005012879,0.0933792131181417,2.95312587938319e-40,5.72216392821332e-39,gene_id "ENSG00000065427"; gene_version "14"; gene_name "KARS"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000079134,THOC1,protein_coding,18,214520,268050,-,644.172793114985,1.23539331256411,0.11992837471529,3.34587155294981e-25,3.65350071921319e-24,gene_id "ENSG00000079134"; gene_version "12"; gene_name "THOC1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000127540,UQCR11,protein_coding,19,1597169,1605473,-,449.005139685489,1.23521294669776,0.145062939293582,8.34563722954784e-18,6.37672287929079e-17,gene_id "ENSG00000127540"; gene_version "12"; gene_name "UQCR11"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000183431,SF3A3,protein_coding,1,37956975,37990075,-,2852.75250197723,1.23503444922925,0.104522091172187,1.64617289406719e-32,2.43405751425134e-31,gene_id "ENSG00000183431"; gene_version "12"; gene_name "SF3A3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000167799,NUDT8,protein_coding,11,67627938,67629937,-,90.0212849768477,1.23498221115585,0.294231031343801,1.22074666500459e-05,3.62767180226963e-05,gene_id "ENSG00000167799"; gene_version "10"; gene_name "NUDT8"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000285872,AC007240.3,lncRNA,2,10287800,10302485,-,17.7347314154522,-1.23493421864489,0.57583805793194,0.0124251323629798,0.0241072369316748,gene_id "ENSG00000285872"; gene_version "1"; gene_name "AC007240.3"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000198646,NCOA6,protein_coding,20,34689097,34825651,-,1262.45366881346,1.23477601753322,0.131119584377694,1.54604503890072e-21,1.42953412037459e-20,gene_id "ENSG00000198646"; gene_version "14"; gene_name "NCOA6"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000183023,SLC8A1,protein_coding,2,40097270,40611053,-,93.7470033068334,1.2346964423369,0.244899165254444,2.10387844898971e-07,7.44186206930484e-07,gene_id "ENSG00000183023"; gene_version "18"; gene_name "SLC8A1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000274191,AC026333.4,lncRNA,12,122634130,122634673,+,12.2038775734787,-1.2346921533633,0.694481646931409,0.0253649827221543,0.0461760281870842,gene_id "ENSG00000274191"; gene_version "1"; gene_name "AC026333.4"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000167447,SMG8,protein_coding,17,59209400,59215247,+,466.666122144343,1.23436688687059,0.143771568720774,4.40008938253599e-18,3.41929619546547e-17,gene_id "ENSG00000167447"; gene_version "12"; gene_name "SMG8"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000160703,NLRX1,protein_coding,11,119166568,119184016,+,370.544356928066,-1.23417635799244,0.165263067436218,3.72394665444059e-14,2.281602759064e-13,gene_id "ENSG00000160703"; gene_version "16"; gene_name "NLRX1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000078674,PCM1,protein_coding,8,17922840,18029944,+,1145.01968934137,1.23388719094535,0.116891676618479,2.30524511147172e-26,2.63868235080959e-25,gene_id "ENSG00000078674"; gene_version "17"; gene_name "PCM1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000198554,WDHD1,protein_coding,14,54938949,55027105,-,977.797488279255,1.2337995433472,0.127700629207559,2.09690904362686e-22,2.00695689215893e-21,gene_id "ENSG00000198554"; gene_version "12"; gene_name "WDHD1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000117174,ZNHIT6,protein_coding,1,85649417,85708433,-,1819.89056033483,-1.23377905175974,0.101534934850653,2.1620677426053e-34,3.41623988350233e-33,gene_id "ENSG00000117174"; gene_version "11"; gene_name "ZNHIT6"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000180543,TSPYL5,protein_coding,8,97273488,97277928,-,627.453091399719,-1.23364135117266,0.116846552528,2.05632997069041e-26,2.36059912463042e-25,gene_id "ENSG00000180543"; gene_version "5"; gene_name "TSPYL5"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000198198,SZT2,protein_coding,1,43389882,43454247,+,1002.16845422748,1.23334191791459,0.127764340694172,2.34773000671973e-22,2.2433969608933e-21,gene_id "ENSG00000198198"; gene_version "17"; gene_name "SZT2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000101057,MYBL2,protein_coding,20,43667019,43716495,+,2699.44711688809,1.23331609627852,0.122518470933343,3.86507298577383e-24,4.02228767018859e-23,gene_id "ENSG00000101057"; gene_version "16"; gene_name "MYBL2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000083454,P2RX5,protein_coding,17,3672199,3696240,-,218.578444007439,1.23260761188711,0.182784859559549,7.08113121747256e-12,3.67410170826508e-11,gene_id "ENSG00000083454"; gene_version "22"; gene_name "P2RX5"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
